04/27-12:30:41.779772 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,1025,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,53,0,26162,40,40960,,,,
04/27-12:30:41.779789 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,554,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,45,0,35975,40,40960,,,,
04/27-12:30:41.779806 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,199,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,44,0,31466,40,40960,,,,
04/27-12:30:41.779824 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,3269,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,57,0,35063,40,40960,,,,
04/27-12:30:41.779842 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,2602,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,55,0,5802,40,40960,,,,
04/27-12:30:41.779859 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,903,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,56,0,54271,40,40960,,,,
04/27-12:30:41.779876 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,3878,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,45,0,43170,40,40960,,,,
04/27-12:30:41.779894 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,16012,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,39,0,36619,40,40960,,,,
04/27-12:30:41.779912 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,6788,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,51,0,38642,40,40960,,,,
04/27-12:30:41.779929 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,32774,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,40,0,48950,40,40960,,,,
04/27-12:30:41.779947 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,1028,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,56,0,53775,40,40960,,,,
04/27-12:30:41.779964 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,6106,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,46,0,7270,40,40960,,,,
04/27-12:30:41.779981 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,49153,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,51,0,56710,40,40960,,,,
04/27-12:30:41.779999 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,1058,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,58,0,2923,40,40960,,,,
04/27-12:30:41.780016 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,2008,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,47,0,46942,40,40960,,,,
04/27-12:30:41.780033 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,512,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,52,0,32281,40,40960,,,,
04/27-12:30:41.780050 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,8300,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,40,0,25260,40,40960,,,,
04/27-12:30:41.780067 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,777,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,52,0,14113,40,40960,,,,
04/27-12:30:41.780084 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,1057,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,46,0,58140,40,40960,,,,
04/27-12:30:41.780102 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,1076,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,53,0,10616,40,40960,,,,
04/27-12:30:41.780119 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50787,192.168.1.6,6,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8D23F7,0x0,,0x400,57,0,33936,40,40960,,,,
04/27-12:30:41.881702 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50788,192.168.1.6,6,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8C23F6,0x0,,0x400,52,0,53594,40,40960,,,,
04/27-12:30:41.881747 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50788,192.168.1.6,1076,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8C23F6,0x0,,0x400,52,0,52773,40,40960,,,,
04/27-12:30:41.881804 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50788,192.168.1.6,1057,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8C23F6,0x0,,0x400,43,0,22730,40,40960,,,,
04/27-12:30:42.983115 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50789,192.168.1.6,1057,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8F23F5,0x0,,0x400,49,0,20913,40,40960,,,,
04/27-12:30:42.983201 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50789,192.168.1.6,1076,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8F23F5,0x0,,0x400,44,0,58821,40,40960,,,,
04/27-12:30:42.983228 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50789,192.168.1.6,6,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8F23F5,0x0,,0x400,47,0,40135,40,40960,,,,
04/27-12:30:44.084511 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50790,192.168.1.6,6,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8E23F4,0x0,,0x400,40,0,64126,40,40960,,,,
04/27-12:30:44.084626 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50790,192.168.1.6,1076,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8E23F4,0x0,,0x400,39,0,10497,40,40960,,,,
04/27-12:30:44.184641 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50788,192.168.1.6,777,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8C23F6,0x0,,0x400,37,0,36203,40,40960,,,,
04/27-12:30:44.184681 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50788,192.168.1.6,8300,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8C23F6,0x0,,0x400,49,0,58887,40,40960,,,,
04/27-12:30:44.284776 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50789,192.168.1.6,8300,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8F23F5,0x0,,0x400,57,0,49197,40,40960,,,,
04/27-12:30:44.284828 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50789,192.168.1.6,777,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8F23F5,0x0,,0x400,52,0,41650,40,40960,,,,
04/27-12:30:44.384959 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50790,192.168.1.6,777,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8E23F4,0x0,,0x400,51,0,19392,40,40960,,,,
04/27-12:30:44.385064 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,50790,192.168.1.6,8300,FA:16:3E:07:7D:DA,FA:16:3E:B1:11:55,0x36,**U*P**F,0x2C8E23F4,0x0,,0x400,57,0,2896,40,40960,,,,
